search_time	search_id	listing_type	property_type	search_location	search_price_min	search_price_max	platform	user_id
2018-07-18 14:24:39	15064	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict27		1500	web	u1324
2018-07-18 14:25:18	15065	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict27		1500	web	u1324
2018-07-18 14:25:58	15066	room	hdb	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		700	web	u1108
2018-07-18 14:27:00	15067	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:27:39	15068	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict25,dtdistrict27		1500	web	u1324
2018-07-18 14:27:50	15069	rent	condo,hdb	dtdistrict04	1500	2500	web	u1058
2018-07-18 14:27:59	15070	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict25,dtdistrict27		1500	web	u1324
2018-07-18 14:28:19	15071	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:28:56	15072	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:29:10	15073	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:29:32	15074	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:29:55	15075	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:30:09	15076	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict25,dtdistrict27		1500	web	u1324
2018-07-18 14:30:10	15077	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:30:32	15078	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict25,dtdistrict27		1500	web	u1324
2018-07-18 14:30:55	15079	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:31:06	15080	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:31:15	15081	rent	condo,hdb	dtdistrict04	1500	2500	web	u1058
2018-07-18 14:31:41	15082	rent		dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict16,dtdistrict20,dtdistrict25,dtdistrict27		1500	web	u1324
2018-07-18 14:31:48	15083	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:32:49	15084	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:33:47	15085	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:34:14	15086	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:34:35	15087	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:34:45	15088	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:35:18	15089	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:36:02	15090	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:36:15	15091	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:36:25	15092	rent	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict21	500	3000	web	u541
2018-07-18 14:50:26	15093	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:52:08	15094	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:52:43	15095	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:54:24	15096	rent	landed	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17	2500	4500	web	u122
2018-07-18 14:55:12	15097	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:56:22	15098	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:57:09	15099	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:57:40	15100	rent	landed	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17	2500	4500	web	u122
2018-07-18 14:57:42	15101	rent	condo,hdb	dtdistrict01,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09	1800	2500	web	u2170
2018-07-18 14:58:57	15102	rent	landed	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17	2500	4500	web	u122
2018-07-18 14:59:48	15103	rent	landed	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17	2500	4500	web	u122
2018-07-18 15:00:41	15104	sale	condo	dtdistrict12,dtdistrict13,dtdistrict19,dtdistrict20,dtdistrict28		1400000	web	u775
2018-07-18 15:01:07	15105	rent	condo,landed	dtdistrict01,dtdistrict04,dtdistrict09	500	600	web	u1239
2018-07-18 15:01:16	15106	sale	condo	dtdistrict12,dtdistrict13,dtdistrict19,dtdistrict20,dtdistrict28		1400000	web	u775
2018-07-18 15:02:29	15107	rent	landed	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17	2500	4500	web	u122
2018-07-18 15:08:34	15108	rent	condo,landed	dtdistrict01		700	web	u1239
2018-07-18 15:08:46	15109	rent	condo,landed	dtdistrict09		700	web	u1239
2018-07-18 16:01:45	15110	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 16:04:03	15111	rent	condo	dtdistrict16	2000		web	u403
2018-07-18 16:04:04	15112	rent	condo	dtdistrict16	2000	2500	web	u403
2018-07-18 16:04:31	15113	rent	condo	dtdistrict16	2000	2500	web	u403
2018-07-18 16:04:35	15114	rent	condo	dtdistrict16	2000	2500	web	u403
2018-07-18 16:05:21	15115	rent	condo	dtdistrict16	2000	2500	web	u403
2018-07-18 16:05:54	15116	rent	condo	dtdistrict16	2000	2500	web	u403
2018-07-18 16:15:44	15117	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 16:19:21	15118	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 16:34:53	15119	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 16:49:17	15120	room	hdb	dtdistrict05	0	1000	web	u286
2018-07-18 16:59:20	15121	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:03:15	15122	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:06:40	15123	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:08:14	15124	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:13:07	15125	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:22:01	15126	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:25:33	15127	rent		dtdistrict21,dtdistrict23		2000	web	u2011
2018-07-18 17:28:37	15128	rent		dtdistrict21,dtdistrict23		2000	web	u2011
2018-07-18 17:29:06	15129	rent		dtdistrict21,dtdistrict23		2000	web	u2011
2018-07-18 17:29:28	15130	rent		dtdistrict21,dtdistrict23		2000	web	u2011
2018-07-18 17:29:29	15131	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 17:31:11	15132	room		dtdistrict14,dtdistrict15,dtdistrict16		1500	web	u1153
2018-07-18 17:31:24	15133	room		dtdistrict14,dtdistrict15,dtdistrict16		1500	web	u1153
2018-07-18 17:34:44	15134	room		dtdistrict14,dtdistrict15,dtdistrict16		1500	web	u1153
2018-07-18 17:38:30	15135	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 18:14:10	15136	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 18:23:50	15137	rent	condo	dtdistrict01		1500	web	u1360
2018-07-18 18:23:54	15138	rent	condo	dtdistrict01		1500	web	u1360
2018-07-18 18:30:40	15139	room		dtdistrict07		1000	web	u1661
2018-07-18 18:32:43	15140	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22		1000	web	u1661
2018-07-18 18:32:58	15141	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22		1000	web	u1661
2018-07-18 18:33:03	15142	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22		1000	web	u1661
2018-07-18 18:33:19	15143	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22		1000	web	u1661
2018-07-18 18:33:30	15144	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22		700	web	u1661
2018-07-18 18:33:41	15145	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22	450	700	web	u1661
2018-07-18 18:33:55	15146	room		dtdistrict05,dtdistrict10,dtdistrict21,dtdistrict22	450	700	web	u1661
2018-07-18 18:34:17	15147	room		dtdistrict05,dtdistrict10,dtdistrict21	450	700	web	u1661
2018-07-18 18:35:02	15148	room		dtdistrict10	450	700	web	u1661
2018-07-18 18:37:16	15149	room		dtdistrict10	450	700	web	u1661
2018-07-18 18:40:21	15150	rent		dtdistrict09		1000	web	u970
2018-07-18 18:41:07	15151	room		dtdistrict05	450	700	web	u1661
2018-07-18 18:46:21	15152	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 18:58:15	15153	sale	hdb	dtdistrict25		400000	web	u1974
2018-07-18 19:48:44	15154	room	condo	dtdistrict02,dtdistrict05,dtdistrict16,dtdistrict21,dtdistrict22,dtdistrict23	1000	2000	web	u1634
2018-07-18 19:57:22	15155	room	condo	dtdistrict02,dtdistrict05,dtdistrict16,dtdistrict21,dtdistrict22,dtdistrict23	1000	2000	web	u1634
2018-07-18 22:29:10	15156	sale	condo	dtdistrict09,dtdistrict10,dtdistrict11	1500000	4000000	web	u2012
2018-07-19 0:13:40	15157	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:13:43	15158	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:13:46	15159	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:13:48	15160	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:13:51	15161	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:13:54	15162	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:14:00	15163	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:14:28	15164	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:15:03	15165	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:15:40	15166	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:17:57	15167	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:18:35	15168	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:19:58	15169	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:22:01	15170	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:24:03	15171	room	hdb	dtdistrict12	0	1000	web	u1855
2018-07-19 0:35:34	15172	rent		dtdistrict15	3000	4000	web	u2207
2018-07-19 0:42:43	15173	rent	condo	dtdistrict09		2000	web	u593
2018-07-19 0:42:59	15174	rent	condo	dtdistrict12		2000	web	u593
2018-07-19 0:45:40	15175	rent	condo	dtdistrict12		2000	web	u593
2018-07-19 0:53:14	15176	room	hdb	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		700	web	u1108
2018-07-19 1:26:29	15177	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:26:30	15178	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:26:52	15179	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:27:28	15180	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:27:41	15181	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:27:56	15182	sale	landed	dtdistrict21,dtdistrict23		4000000	web	u199
2018-07-19 1:34:32	15183	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:34	15184	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:36	15185	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:38	15186	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:41	15187	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:42	15188	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:46	15189	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:34:54	15190	rent	hdb	dtdistrict19	1000	1500	web	u642
2018-07-19 1:43:02	15191	room	hdb	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		700	web	u1108
2018-07-19 1:43:19	15192	room	hdb	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		700	web	u1108
2018-07-19 2:21:06	15193	rent	hdb	dtdistrict14	1000		web	u443
2018-07-19 2:21:10	15194	rent	hdb	dtdistrict14	1000	2500	web	u443
2018-07-19 2:23:17	15195	sale		dtdistrict09	1000000	1600000	web	u130
2018-07-19 2:24:48	15196	rent	hdb	dtdistrict14	1000	2500	web	u443
2018-07-19 2:25:29	15197	rent	hdb	dtdistrict14	1000	2000	web	u443
2018-07-19 2:28:36	15198	sale		dtdistrict09	1000000	1500000	web	u130
2018-07-19 2:28:55	15199	sale		dtdistrict09	1000000	1500000	web	u130
2018-07-19 2:28:56	15200	sale		dtdistrict09	1000000	1500000	web	u130
2018-07-19 2:29:00	15201	sale		dtdistrict09	1000000	1500000	web	u130
2018-07-19 2:32:20	15202	sale		dtdistrict01	1000000	1500000	web	u130
2018-07-19 2:36:18	15203	sale		dtdistrict06	1000000	1500000	web	u130
2018-07-19 2:36:26	15204	sale		dtdistrict06	1000000	1500000	web	u130
2018-07-19 2:36:34	15205	sale		dtdistrict06	1000000	1900000	web	u130
2018-07-19 2:40:43	15206	sale		dtdistrict06	1000000	1300000	web	u130
2018-07-19 2:40:59	15207	sale		dtdistrict10	1000000	1300000	web	u130
2018-07-19 2:42:31	15208	rent	condo	dtdistrict14	500		web	u2236
2018-07-19 2:46:52	15209	sale	hdb	dtdistrict14		500000	web	u1724
2018-07-19 2:54:37	15210	sale		dtdistrict10	1000000	1300000	web	u130
2018-07-19 3:06:31	15211	sale	condo	dtdistrict11,dtdistrict12,dtdistrict14	1500000		web	u1886
2018-07-19 3:06:34	15212	sale	condo	dtdistrict11,dtdistrict12,dtdistrict14	1500000	2400000	web	u1886
2018-07-19 3:08:39	15213	rent		dtdistrict15		4000	web	u844
2018-07-19 3:10:51	15214	rent		dtdistrict15		4000	web	u844
2018-07-19 3:11:46	15215	sale	condo	dtdistrict11,dtdistrict12,dtdistrict14	1500000	2400000	web	u1886
2018-07-19 3:12:26	15216	sale	condo	dtdistrict11,dtdistrict12,dtdistrict14	1500000	2400000	web	u1886
2018-07-19 3:13:14	15217	rent		dtdistrict15		4000	web	u844
2018-07-19 3:13:40	15218	rent		dtdistrict15		4000	web	u844
2018-07-19 3:16:23	15219	sale		dtdistrict15,dtdistrict16	200000		web	u1980
2018-07-19 3:16:31	15220	sale	condo	dtdistrict15,dtdistrict16	200000		web	u1980
2018-07-19 3:16:53	15221	sale	condo	dtdistrict15,dtdistrict16	200000		web	u1980
2018-07-19 3:17:30	15222	sale	condo	dtdistrict15,dtdistrict16	200000	1000000	web	u1980
2018-07-19 3:25:07	15223	rent		dtdistrict04,dtdistrict09,dtdistrict10	2000		web	u49
2018-07-19 3:25:10	15224	rent		dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:14	15225	sale		dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:25:17	15226	sale	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:25:18	15227	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:26	15228	sale	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:25:26	15229	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:29	15230	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:30	15231	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:31	15232	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:31	15233	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:33	15234	sale	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:25:42	15235	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:25:44	15236	sale	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:28:50	15237	rent		dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:28:52	15238	rent	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:28:55	15239	rent	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:29:04	15240	rent	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:30:02	15241	rent	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:30:40	15242	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:31:31	15243	rent	condo	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		3000	web	u1134
2018-07-19 3:35:56	15244	sale	condo	dtdistrict15	700000	900000	web	u1174
2018-07-19 3:35:57	15245	sale	condo	dtdistrict15	700000	900000	web	u1174
2018-07-19 3:36:09	15246	rent	condo	dtdistrict22		1000	web	u2192
2018-07-19 3:37:04	15247	sale	condo	dtdistrict15	700000	900000	web	u1174
2018-07-19 3:37:06	15248	sale	condo	dtdistrict15	700000	900000	web	u1174
2018-07-19 3:38:06	15249	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:39:13	15250	sale	condo	dtdistrict15	700000	900000	web	u1174
2018-07-19 3:41:06	15251	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:45:41	15252	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:50:14	15253	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:50:33	15254	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 3:53:04	15255	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 3:53:14	15256	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 3:53:39	15257	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 3:54:01	15258	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 3:54:03	15259	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 3:58:50	15260	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 4:00:02	15261	rent		dtdistrict02		1000	web	u2200
2018-07-19 4:00:06	15262	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 4:00:07	15263	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 4:02:27	15264	rent		dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000		web	u1736
2018-07-19 4:02:29	15265	rent		dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1500	web	u1736
2018-07-19 4:02:59	15266	rent		dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1500	web	u1736
2018-07-19 4:03:46	15267	rent		dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1500	web	u1736
2018-07-19 4:03:52	15268	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05	400000	700000	web	u1031
2018-07-19 4:05:20	15269	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 4:05:58	15270	rent		dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1500	web	u1736
2018-07-19 4:06:31	15271	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 4:07:21	15272	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 4:08:42	15273	rent	condo	dtdistrict04,dtdistrict09,dtdistrict10	2000	3000	web	u49
2018-07-19 4:10:57	15274	sale	hdb	dtdistrict05	200000	350000	web	u2124
2018-07-19 4:12:59	15275	room	condo	dtdistrict02,dtdistrict05,dtdistrict16,dtdistrict21,dtdistrict22,dtdistrict23	1000	2000	web	u1634
2018-07-19 4:15:17	15276	room	condo	dtdistrict02,dtdistrict05,dtdistrict16,dtdistrict21,dtdistrict22,dtdistrict23	1000	2000	web	u1634
